"id";"momentary_wellbeing_angry_ema";"momentary_wellbeing_worried_ema";"momentary_wellbeing_happy_ema";"momentary_wellbeing_sad_ema";"momentary_wellbeing_stressed_ema";"momentary_wellbeing_lonely_ema";"momentary_wellbeing_accepted_ema";"momentary_context_activity_ema";"momentary_context_social_media_ema"
"SP21_RAWFTC6TGTX5";NA;NA;3;NA;2;1;3;"4";NA
"SP21_JJBCDB9ED2P3";1;1;1;1;1;1;1;"1,2,5,10";1
"SP21_7QP8JS6ER0GI";1;1;2;1;1;1;NA;"1,8";NA
"SP21_QLAXGL35Z1XT";1;4;1;4;4;2;3;"1,5,18";1
"SP21_9H9FLYHDQ086";1;1;3;1;1;1;3;"1,2,9,18";NA
"SP21_UX9P1GDPL78P";1;1;3;1;NA;NA;NA;"8";NA
"SP21_V6JLTCON1MMB";1;1;4;1;2;1;3;"1,6,7";NA
"SP21_HECNZ1BSO9CC";1;1;1;1;2;4;1;"1";NA
"SP21_RJYFYSJD5QAT";1;1;3;1;2;2;2;"1,2,5";1
"SP21_AYWSYCQMFL3D";2;3;2;2;3;2;2;"1,18";NA
"SP21_UYGDXHYU6QUR";1;2;1;1;3;2;2;"1,10";NA
"SP21_WCSBQCZW4R0E";2;2;2;2;2;2;2;"9,18";NA
"SP21_RALP7ZMXC1W0";1;1;3;1;2;2;3;"1";NA
"SP21_VK9M9S0UE87M";3;3;3;2;3;3;3;"8";NA
"SP21_FRALBZ6PJZWP";1;1;4;2;1;2;4;"9";NA
"SP21_GZ49B6Z4TP99";1;1;4;1;1;1;4;"8";NA
"SP21_U3C8Q20SO3C7";1;1;4;1;2;2;4;"7,9";NA
"SP21_J48ZQGVGTL5K";1;2;2;1;3;1;1;"2";NA
"SP21_CBT0FBTTYN83";1;1;3;1;1;1;3;"3";NA
"SP21_0FOZWYAHJMAV";1;2;2;1;3;1;2;"2";NA
"SP21_GWOQRIO47P30";2;3;3;4;4;4;3;"3,4,6";NA
"SP21_V9ZIJJF7W535";1;1;4;2;1;1;3;"1,13";NA
"SP21_IVY3YD9MXANX";2;2;2;2;2;2;1;"1,15";NA
"SP21_3RRQH5QM7KTL";1;1;4;1;1;1;3;"18";NA
"SP21_4Q0Q90270124";1;1;3;1;4;1;3;"2";NA
"SP21_BDE0JKAW395Y";2;3;3;2;3;3;3;"1,18";NA
"SP21_7ON8Q2MVQ266";1;4;1;4;4;3;2;"5,9";3
"SP21_SAYIWUIDEYYI";1;1;3;1;1;1;3;"1,8,18";NA
"SP21_XIORBBDJ8IW3";1;1;3;1;3;1;3;"2";NA
"SP21_2OT5S7S7Y0XQ";1;2;3;1;2;2;2;"1,7,10";NA
"SP21_CAKPDVG41GCO";1;1;1;1;3;3;1;"1,2";NA
"SP21_71QPV7ARJTMT";1;1;3;1;2;1;2;"10";NA
"SP21_5LMUJ74OKJ66";1;1;4;1;1;1;4;"10";NA
"SP21_PO5HIJ4UOX6O";1;1;2;1;3;2;1;"10";NA
"SP21_J606X7PP59TT";1;1;3;1;1;1;3;"9";NA
"SP21_UT57HNBQMFXF";1;1;3;2;2;2;4;"7";NA
"SP21_XNI8EBT0GE7S";1;2;2;4;3;1;1;"1,19";NA
"SP21_JORHQGQ66MCZ";1;2;2;3;3;2;4;"6";NA
"SP21_6AIAUO1WZMHO";2;4;1;4;4;4;1;"1,19";NA
"SP21_VESLOTRXZCL3";1;3;4;1;3;1;4;"1,2";NA
"SP21_3DTVQ9VZIVN7";1;1;2;2;2;3;1;"5,8";2
"SP21_1T1NP46GXVP8";1;1;3;1;2;NA;3;"1,2";NA
"SP21_SC1Q9U9EWZKY";1;3;2;4;2;2;1;"2";NA
"SP21_YUJROYV67BXP";1;2;1;1;2;1;1;"2";NA
"SP21_FA8Y1PFNTK1W";2;1;1;1;3;1;2;"2,6";NA
"SP21_OQOWPT5P0X10";1;1;3;1;2;1;4;"7,9";NA
"SP21_ZM2CLQBFO53F";1;1;2;1;2;1;1;"1,2,10";NA
"SP21_O6DDT9AK5M9P";1;1;3;1;2;1;3;"1,2,4,13,18";NA
"SP21_B5PXMT9BAH3F";3;3;2;2;3;2;2;"2";NA
"SP21_Y72T537M8ICQ";1;1;2;1;1;1;2;"10";NA
"SP21_9APRBCTV9877";3;4;2;2;4;2;2;"9,12,14";NA
"SP21_1MI08RHGRJTH";1;2;4;2;2;1;4;"1";NA
"SP21_5MFS1ABIPZHK";1;1;2;2;2;2;2;"19";NA
"SP21_RFLUQX5ZFCZJ";1;1;2;1;2;1;2;"8";NA
"SP21_Q0R5KDBY721C";1;2;2;2;2;1;2;"1";NA
"SP21_X7IKD292G2AD";1;1;2;1;1;1;1;"10";NA
"SP21_NMHOV9KFWO7N";1;2;3;1;3;1;3;"1";NA
"SP21_LDQC9NWQP587";1;1;3;1;1;2;1;"2,4";NA
"SP21_9QA28Y63XIRZ";1;2;2;1;3;1;3;"2";NA
"SP21_2ZM1KMP6MAYL";1;2;2;1;4;4;2;"5";2
"SP21_1RT60UUX4PC3";1;3;2;3;3;3;2;"5,9,12";3
"SP21_BJFHB8YP5CSI";1;2;3;1;4;1;4;"6,9,16";NA
"SP21_X1PEWEWS9SUV";4;4;4;4;1;1;1;"19";NA
"SP21_6XLRIF26IIG8";1;1;1;1;3;2;2;"1,19";NA
"SP21_G7Z3FO386Z2C";1;1;4;1;1;1;4;"11,12";NA
"SP21_194RM815NFRY";1;2;3;1;2;1;3;"8";NA
"SP21_AJZMYQ9O2RN6";1;2;3;1;3;1;2;"5,18";4
"SP21_A62VFXZ7BV12";2;1;4;1;1;1;4;"5,8,18";3
"SP21_6LL9SUWE18LD";1;4;2;1;4;4;1;"2,10,12";NA
"SP21_EJ0947WNKSMJ";2;3;2;2;3;3;3;"4,15";NA
"SP21_UX9P1GDPL78P";1;1;4;1;1;1;3;"8,19";NA
"SP21_8SIAFZLWEF0P";3;4;2;3;4;2;1;"2,5,18";1
"SP21_TMR778ZHGUI9";1;3;4;1;3;1;3;"2";NA
"SP21_DJJNDIXTZ2E2";1;1;4;1;1;1;4;"9,18";NA
"SP21_7K517E1VWP4S";1;1;2;2;1;2;2;"5,15";1
"SP21_2IIQKZ1212D7";1;2;2;1;3;1;1;"2,4,10,18";NA
"SP21_25XQX1B3GBYS";1;2;3;1;2;1;2;"2";NA
"SP21_GZ49B6Z4TP99";1;1;4;1;1;1;4;"10";NA
"SP21_B9NLNDCPP482";1;2;1;1;3;2;NA;"2,7,18";NA
"SP21_0HZ8UMYNHYLO";1;2;2;1;4;2;3;"4,5";4
"SP21_NSCTYA7WGZ5H";1;1;4;2;2;1;4;"5,8,9";1
"SP21_KMI9TBUYLS1E";1;2;3;1;2;1;3;"8";NA
"SP21_PEGB83CZECRZ";1;1;2;1;1;1;NA;"3,10";NA
"SP21_OT0MXUQXWHJ6";1;2;2;1;4;1;2;"2";NA
"SP21_LDNBOSPOQCX4";2;3;2;2;3;3;2;"1,2,6,9,18";NA
"SP21_T3213TNBUFJQ";1;1;4;1;1;1;4;"1,2";NA
"SP21_0OEWUCMBK6C6";1;1;4;1;1;2;4;"1,8";NA
"SP21_S7B393BF69UF";2;1;4;1;2;2;2;"2,3,5,9";1
"SP21_I5B8511E6YXD";1;2;3;1;4;1;2;"7";NA
"SP21_TZJ9DOLEWDUG";1;1;2;1;2;1;2;"2";NA
"SP21_WCSBQCZW4R0E";3;3;3;3;4;2;3;"2,9";NA
"SP21_4Q0TH8XASWZJ";1;2;2;1;3;1;1;"6,10,18";NA
"SP21_SAYIWUIDEYYI";1;1;2;1;1;1;3;"1,4";NA
"SP21_SS8WKEF6JASP";1;1;1;1;4;4;1;"2";NA
"SP21_RIBR88KI80I0";1;2;2;2;2;3;1;"4,5";3
"SP21_Y7R6CO97OKEN";1;1;2;1;2;1;NA;"2";NA
"SP21_D1UNR2OAQZIT";1;2;3;1;2;1;3;"8,18";NA
"SP21_KK862MA2H0SR";1;1;2;1;1;1;1;"8";NA
"SP21_ZJ2PHKPOJA2P";1;1;4;1;1;1;4;"2,9";NA
"SP21_1U5DI28TEKEA";1;4;1;3;2;1;1;"2";NA
"SP21_9FEMYQML8PDC";1;2;2;1;2;1;3;"19";NA
"SP21_T29CN8X9UHD9";1;1;2;1;2;2;2;"12";NA
"SP21_CO0NIU83TMJC";1;1;4;1;2;1;3;"8,18";NA
"SP21_GRFO3X0BKNYU";1;1;4;1;1;1;3;"1";NA
"SP21_T37DFIET6JYM";1;1;2;1;4;1;4;"1";NA
"SP21_MTRWZM3D386J";1;1;3;1;1;1;3;"6,9,10";NA
"SP21_T8V955FJBXJ7";1;1;3;1;1;1;3;"19";NA
"SP21_09ABKJUD9BE3";1;2;2;3;3;1;3;"2,5,10";3
"SP21_1YA751JMZLMM";1;2;4;1;2;1;3;"10";NA
"SP21_CVC8O2XO3PZS";3;4;1;4;4;2;3;"2";NA
"SP21_QLAXGL35Z1XT";1;1;3;1;2;1;4;"4,5";2
"SP21_G7T00HKVKNKM";1;2;1;1;3;1;2;"5,18";3
"SP21_1684EUMGXK9V";1;2;3;1;2;1;3;"15,18";NA
"SP21_HKN5YA4FI1MG";1;3;4;2;3;2;4;"2,7,9";NA
"SP21_J8ARXQ0BAUXC";1;1;3;1;2;1;3;"10";NA
"SP21_RXTB6M0PYJ3P";1;1;1;2;1;3;3;"8";NA
"SP21_VL4L6I1KAMI1";2;2;2;3;2;3;3;"15";NA
"SP21_KF6UDTFHP7LX";1;2;3;2;3;1;3;"1";NA
"SP21_3RR4TTJJXD5O";1;2;2;2;3;3;2;"4,13";NA
"SP21_3XYWVLNHOJIK";1;1;4;1;1;1;4;"1,5,9";4
"SP21_ZAHA6CLYYF8Q";1;1;4;1;2;1;4;"9,18";NA
"SP21_8J09ZL7O4RE7";2;4;1;3;4;2;1;"13";NA
"SP21_X40FLJZLYUD2";1;2;2;2;2;2;NA;"2,4,7";NA
"SP21_R06T6B9TTKJQ";1;1;3;1;2;1;2;"19";NA
"SP21_W4OVFTX6CM2U";1;1;2;1;2;1;4;"2,18";NA
"SP21_OM8H5MQEIO9Q";1;1;3;1;2;2;2;"10";NA
"SP21_TIDPL96YTG7W";1;2;3;1;2;1;2;"18";NA
"SP21_Y3DLBTXL7UZY";1;2;3;1;2;1;4;"5,6,12,15";1
"SP21_9BJG4ZSPMRJH";1;1;3;1;2;2;3;"2";NA
"SP21_6AIAUO1WZMHO";3;2;1;3;4;4;1;"10";NA
"SP21_YATSDWOTWQDF";2;3;3;1;3;1;4;"2,19";NA
"SP21_SUV869NE2ZSU";1;1;4;1;3;1;4;"5,7,18";1
"SP21_VK9M9S0UE87M";2;2;2;2;2;2;2;"8";NA
"SP21_OZOZBPGPHNFJ";1;1;4;1;1;1;4;"19";NA
"SP21_N69XRKEKDNBZ";3;4;1;2;4;2;2;"2,6";NA
"SP21_JJBCDB9ED2P3";1;1;2;1;1;1;1;"1,2,5,10,12,18";1
"SP21_UV2KF78OFCUT";1;1;4;1;1;2;4;"2";NA
"SP21_44PK8VJ9SF19";3;4;1;3;3;3;1;"19";NA
"SP21_NAR132RFT3Z9";1;1;1;2;1;2;3;"3";NA
"SP21_TXO40QXAG54E";3;4;1;4;4;4;1;"1,9,18";NA
"SP21_DH49X5ZE0L0H";1;1;4;1;1;1;3;"18";NA
"SP21_NI9X547PR3Y9";1;2;2;2;3;2;1;"18";NA
"SP21_1T1NP46GXVP8";1;2;3;1;2;1;3;"2,4,12";NA
"SP21_7P4C2Y0L2EDB";1;1;2;2;2;2;3;"3,15";NA
"SP21_KB9MM9XUR781";1;2;1;1;2;1;2;"8";NA
"SP21_F1GBRJXRQMUP";1;2;4;1;2;1;3;"9";NA
"SP21_DEGH7N1JT023";NA;NA;3;NA;NA;NA;NA;"8";NA
"SP21_OMR0ASPJT199";NA;NA;NA;NA;NA;NA;NA;NA;NA
"SP21_NYH4CK3TBD1X";1;1;4;1;2;1;4;"2,5";3
"SP21_KXU0YHCL4C2Y";1;1;4;1;1;1;4;"1,2,5,9";1
"SP21_6Z8QTECY2P38";1;1;4;1;1;1;3;"7";NA
"SP21_O3HC0PSZT64G";1;2;3;2;3;2;3;"1,2,7";NA
"SP21_1BO2HWKOQU49";1;2;3;1;1;3;2;"1,5,7";1
"SP21_HFZCJBRVHHPL";3;1;2;2;4;4;3;"5,16";3
"SP21_GXA27XZ2WCPZ";2;3;1;2;4;1;2;"1,2";NA
"SP21_RVLNPTGUOR8Y";1;2;3;1;2;1;3;"2,10";NA
"SP21_USHUTM7IJSC9";2;2;1;3;2;2;1;"13";NA
"SP21_OQRZSH9JNAEU";1;1;3;1;2;1;4;"5,10";3
"SP21_G61WMGBZ9XZ2";1;1;1;1;1;1;2;"9";NA
"SP21_Q08Y0XIT24R9";1;1;4;1;2;1;4;"10";NA
"SP21_GU026CHUFVNS";1;3;1;2;3;1;1;"1,7,9";NA
"SP21_2P5FRYTAJV88";1;2;3;1;4;1;3;"1,2,4,5";1
"SP21_OZ2W9LZLLCHT";1;2;2;1;4;2;2;"7";NA
"SP21_WJFO87Q6R3VM";1;2;3;2;2;1;4;"4";NA
"SP21_BN7U3L0K8VYN";2;2;2;2;2;2;2;"2";NA
"SP21_92BLVRQG7Z9K";1;2;3;1;3;1;4;"1";NA
"SP21_R77KHXOQ701I";1;1;3;1;1;1;3;"9";NA
"SP21_R0B7T8PTH633";1;1;1;1;1;1;1;"15";NA
"SP21_E1CKDHK51H54";1;1;4;1;1;1;3;"7";NA
"SP21_RQXST0TCHYXT";1;1;3;1;1;1;3;"2";NA
"SP21_MJELGV3OQ38E";1;1;3;1;3;1;4;"5,7,10,12,14";4
"SP21_6MGUV5IZGZSV";1;3;3;4;2;4;4;"18";NA
"SP21_T8PVOC99VJEQ";1;1;3;1;1;1;4;NA;NA
"SP21_HVH0DQ8802K5";1;1;2;2;2;1;2;"18,19";NA
"SP21_0BY395PNN1Q8";1;4;2;1;4;4;2;"2,5";1
"SP21_L450K0TA43SG";1;2;3;1;2;1;3;"4,5,13";3
"SP21_LDQJNNSQZSV7";1;1;4;1;1;1;1;"18";NA
"SP21_3MP9JPYSSGMA";1;2;3;1;2;2;3;"18";NA
"SP21_G4H4613RX3IC";1;1;4;1;1;1;4;"10";NA
"SP21_CUSVAKZ0S1K0";2;3;3;2;3;2;3;"1";NA
"SP21_DKOOG6FANZUG";1;3;3;1;3;1;4;"3";NA
"SP21_G2RVVUDMQB33";1;2;2;1;2;1;3;"2,5,9,18";1
"SP21_ZCGJ9K9OREGN";1;1;3;2;3;2;3;"2,15";NA
"SP21_R81PCFE7M51P";2;2;2;3;4;2;1;"2,18";NA
"SP21_JUNDVBG6WZMW";3;4;4;4;3;3;3;"6,7,19";NA
"SP21_8BBUIF302D2L";1;1;3;1;3;1;4;NA;NA
"SP21_SLOFX5TH5YSI";1;1;2;1;2;1;1;"8";NA
"SP21_ZB3TPQH6NC7B";1;2;2;1;2;3;2;"2,4,5,13,18";2
"SP21_920IIEYHZ2K8";1;1;2;1;2;1;2;"2";NA
"SP21_1BDCIFBIC16D";1;1;3;1;1;1;3;"8";NA
"SP21_J0C83B64F8JO";1;3;4;1;3;1;3;"8";NA
"SP21_215AWMHQR8TX";1;2;4;1;2;1;2;"7,10";NA
"SP21_01WAR93XCZG7";1;1;1;1;1;1;1;NA;NA
"SP21_LJAHUWXLKNII";1;2;3;2;4;4;1;"18";NA
"SP21_VG418OHGD8BF";1;1;3;1;1;1;1;"13,18";NA
"SP21_TX1RN2XI9VX2";1;1;3;1;1;2;2;"1,9,18";NA
"SP21_2SKS9TF54SGH";1;2;2;1;1;1;2;"15";NA
"SP21_IEZ8056NYKE8";1;3;1;1;2;1;NA;"2";NA
"SP21_5E9EOG72K12W";1;1;3;1;1;1;2;"9";NA
"SP21_T95F4IJ7EBIF";1;1;3;1;1;1;3;"5,7,9,10,12,18";1
"SP21_J1ZNHBGYXM0G";1;1;3;1;1;2;3;"15";NA
"SP21_5MFS1ABIPZHK";1;1;2;2;2;2;2;"19";NA
"SP21_2KHQ4HZTY0G7";2;3;2;3;3;2;2;"1,2,5,12";1
"SP21_5MVWYHH93GDA";1;1;2;1;1;1;3;"9";NA
"SP21_1LBWWW6QYQG0";1;2;2;2;2;2;2;"6";NA
"SP21_A6YEK2SIQUI6";1;2;3;1;2;1;3;"2";NA
"SP21_CBT0FBTTYN83";1;1;3;1;1;1;3;"8";NA
"SP21_2S4YVIXSM4JX";2;3;3;2;4;2;2;"10,18";NA
"SP21_UT57HNBQMFXF";1;1;4;2;1;2;4;"9";NA
"SP21_8MI1673XU7RF";1;1;3;1;1;1;3;"1";NA
"SP21_8RGFVP8Q0MMI";1;1;4;1;1;1;4;"2,4,9";NA
"SP21_GWOQRIO47P30";3;3;4;3;3;3;2;"4,10";NA
"SP21_MFO5K55NX090";2;1;3;1;2;1;4;"5,8";1
"SP21_XW3X4GVT0CWO";2;3;1;1;4;1;2;"2";NA
"SP21_T4DUCAIHYTNS";1;1;3;1;2;1;3;"7";NA
"SP21_H3Q3YZ876T45";1;2;NA;NA;4;3;NA;"1,2,18";NA
"SP21_6PRQ70NDQ9ZA";1;3;3;2;3;3;2;"15";NA
"SP21_ORHI8CHVNACN";1;1;3;3;1;1;4;"6";NA
"SP21_J2BL89XQZLTV";1;1;3;1;2;1;3;"2,4,11,12";NA
"SP21_CTW8HQXHZKK4";3;2;4;2;2;2;2;"3,15";NA
"SP21_0GNCVXEOO6U6";1;2;3;1;2;1;4;"9,18";NA
"SP21_DTYNCUX4TP4S";3;2;3;2;4;3;2;NA;NA
"SP21_MNC9LTDBM34D";4;4;1;2;1;2;1;"5,10";1
"SP21_JCGCLVFNQPSK";1;3;2;2;3;1;2;"10,18";NA
"SP21_W3BI86AI2NKQ";1;3;4;1;4;1;3;"1";NA
"SP21_74OSDLVDGQOA";1;1;4;1;1;1;4;"9";NA
"SP21_FA8Y1PFNTK1W";1;3;1;2;2;1;2;"2,18";NA
"SP21_1FWU7A7DRYJ3";1;1;4;1;1;1;4;"5,6";2
"SP21_5TPCSL74RK56";1;1;2;1;2;2;2;"2";NA
"SP21_00SXN0UGY4AP";1;1;4;1;1;1;4;"1";NA
"SP21_7PQ8FN4058ME";1;1;1;2;1;2;2;"5,8,18";2
"SP21_N19CO53FLXWZ";1;2;2;2;2;2;2;"10";NA
"SP21_4Q0Q90270124";1;1;4;1;1;1;4;"2,5,6,18";1
"SP21_US7OD9LZK9UA";1;1;2;1;1;1;2;"2,10";NA
"SP21_E3J67TG65ZR0";1;1;3;1;1;1;2;"7,10";NA
"SP21_ZZSEHMN6J71L";1;3;2;3;4;3;2;"6,7,8";NA
"SP21_J4MVK4OB5PYY";2;2;2;2;3;2;2;"4";NA
"SP21_U7FHG36W4KKN";1;1;2;1;2;1;3;"1";NA
"SP21_VQ0D899XYJ6K";1;1;4;1;2;1;4;"2,9,18";NA
"SP21_R11KM132KLLY";2;2;3;2;2;3;2;"1,2,4,5,6,9,10,18";2
"SP21_1IP37CN66MMQ";1;2;2;2;3;2;2;"10";NA
"SP21_DNE4791KJWY2";1;2;3;1;3;1;2;"8";NA
"SP21_E5YD84Y2K1S4";1;1;1;1;2;1;1;"5";3
"SP21_0HVUQTD8RU0Q";2;1;4;3;2;2;2;"5,11,12,15";1
"SP21_4HH5H7HXQI0I";1;1;3;1;1;1;4;"13";NA
"SP21_A4ED919V5VG6";1;2;3;2;4;2;2;"2,18";NA
"SP21_5BA340ZP3VNT";1;1;2;2;3;2;1;"1,2,12";NA
"SP21_YTFLGBKPMJN2";1;1;1;1;1;1;1;"2";NA
"SP21_BJFHB8YP5CSI";1;3;4;1;3;1;4;"6,9,18";NA
"SP21_WAWU8VOB4HJM";1;2;4;2;1;3;4;"2,14";NA
"SP21_AYT2HJCSX2LS";2;3;3;2;4;2;3;"18";NA
"SP21_OZ7Y7XI6SVHF";1;2;3;1;2;1;4;"9";NA
"SP21_UMDMJS25VXJ8";2;2;1;1;2;1;NA;"15";NA
"SP21_BNSH1AK7FE48";1;1;4;1;2;1;3;"4,18";NA
"SP21_XQ5U2LQDTE4V";1;2;3;1;3;1;2;"2,4,9,18";NA
"SP21_2ZH44RFOOFB5";1;2;2;1;2;1;2;"8,10";NA
"SP21_HWE0MW699CQP";1;2;3;1;2;1;3;"1,4,5,12";2
"SP21_I5V52FO78AUR";1;1;4;1;1;1;4;"7";NA
"SP21_MVUC11W7AR4C";1;1;3;1;1;1;2;"4,8,10";NA
"SP21_7QP8JS6ER0GI";1;1;2;1;1;2;4;"1,3";NA
"SP21_JQ95JWXK0E2A";1;3;3;1;4;1;3;"2";NA
"SP21_B8RDTN4IC1FS";1;2;4;2;3;2;4;"2,9,12,18";NA
"SP21_GQ95V86R161Z";2;3;3;1;4;1;4;"6,9,15,18";NA
"SP21_DQDOTWVK2GKE";1;1;4;1;1;1;4;"8,9";NA
"SP21_TGMSRJ08HTSP";1;1;3;1;1;2;3;"5,6,7,9,10,12,18";2
"SP21_13TSP6RIQVL5";1;1;3;2;1;1;3;"7,9";NA
"SP21_6ZQJIBTJJMVN";1;1;4;1;1;2;4;"18";NA
"SP21_C45K0QV5LP5H";2;2;2;2;3;2;2;"2,9,18";NA
"SP21_F1AHFWMWKBPJ";3;3;1;3;3;3;3;"15";NA
"SP21_C9HUVMMYCOW4";1;1;2;3;1;4;1;"7";NA
"SP21_PKNMLVQ8FYH3";1;2;2;2;3;2;2;"18";NA
"SP21_MJ07KQC3GZ5H";1;2;2;1;2;1;1;"1,2,4,18";NA
"SP21_VSMF2EKY1OMT";1;1;4;1;1;1;4;"8";NA
"SP21_6NRGNGQAHLIV";1;2;2;1;4;1;4;"3";NA
"SP21_IXT7ZGDG2S7I";4;2;3;1;4;1;4;"2,18";NA
"SP21_3RRQH5QM7KTL";2;2;3;2;3;3;3;"2";NA
"SP21_ZD1LRCO4XZHR";1;1;2;2;1;2;2;"14";NA
"SP21_5QSVDXVDTFSV";2;2;3;3;2;1;1;"15";NA
"SP21_M8RRXTCI6NVO";1;2;3;2;2;2;3;"10";NA
"SP21_X7IKD292G2AD";1;2;1;1;2;2;1;"5,10";3
"SP21_ZILI3B5XRX62";1;1;3;3;2;3;3;"14";NA
"SP21_4DK80PPSD5P4";2;1;1;1;3;1;2;"6";NA
"SP21_OCSEPFQ5Z2NM";NA;NA;NA;NA;NA;NA;NA;"1";NA
"SP21_C6CPZRSA65CZ";3;3;2;3;4;4;2;"3";NA
"SP21_YPU8TQHZ76IW";1;2;3;1;2;1;3;"2,18";NA
"SP21_1RT60UUX4PC3";2;4;2;4;4;4;1;"10,15";NA
"SP21_VV8624AMXFKY";1;1;4;1;2;1;4;"13";NA
"SP21_95QQSAR9NDPI";1;2;2;1;2;1;2;"9,10,18";NA
"SP21_RCS8N68FB0IM";1;2;2;2;1;1;2;"9,18";NA
"SP21_Z6J5J0ANQBMY";1;1;2;1;1;1;2;"4,5,12";3
"SP21_ADTQ20ER59LY";NA;NA;NA;NA;NA;NA;NA;NA;NA
"SP21_NC0IL24TXU5O";2;2;4;1;3;1;4;"1,2,5,7,9,18";1
"SP21_ID7G0RUBRJGD";1;2;2;2;1;1;2;"2,18";NA
"SP21_3IO62RNDZHZ2";1;2;1;3;2;3;1;"2,5,18";1
"SP21_N4SYAL443R7H";1;2;3;2;2;2;3;"4,5,13,18";4
"SP21_PKE58HE87XJ7";1;2;2;1;2;2;1;"12,13";NA
"SP21_RALP7ZMXC1W0";1;1;4;1;1;1;4;"10";NA
"SP21_NELERKZ8EFM7";1;2;2;1;1;1;3;"1";NA
"SP21_V5VQ73GYT7GD";1;1;3;1;1;1;4;"1,2,12,18";NA
"SP21_NN2HCVKC96OH";1;1;3;1;1;1;3;"2,7";NA
"SP21_Q0R5KDBY721C";4;3;1;2;3;1;3;"19";NA
"SP21_PA49KB8IWKSM";1;1;4;1;1;1;4;"2,9";NA
"SP21_E6EVXRQPQIOY";1;1;4;1;1;1;4;"2,10,12,18";NA
"SP21_ETTSCJSILW4B";1;3;2;2;3;4;2;"19";NA
"SP21_QGBV2WQ5Z3N3";1;4;1;2;4;2;2;"2";NA
"SP21_G81W9FUKE87N";1;1;1;1;1;1;1;"1,2";NA
"SP21_P6A1IE124SK7";1;1;3;1;1;1;3;"6,10,18";NA
"SP21_FRXDXJ5WTF6B";1;2;2;1;3;2;2;"1,2";NA
"SP21_1MI08RHGRJTH";1;2;4;2;3;1;4;"13";NA
"SP21_PGP7FXSW83AK";2;3;3;3;2;2;3;"5";2
"SP21_O3B96J67FDFO";1;4;4;2;2;1;4;"15";NA
"SP21_84PL1QC9UDL8";2;2;3;2;2;2;3;"12";NA
"SP21_92IYM16WBWP7";2;1;3;1;3;1;4;"9";NA
"SP21_2N7HH65GIUGL";1;3;1;2;3;2;1;"2,6,7";NA
"SP21_3DTVQ9VZIVN7";1;1;2;2;2;4;1;"6";NA
"SP21_AR3ZN76R327R";1;1;1;1;2;1;2;"1,2";NA
"SP21_JSYBDVRY9W99";1;1;4;1;1;1;4;"3";NA
"SP21_48W36ZLSULUL";1;2;1;1;1;2;1;"18";NA
"SP21_3ACCIPB5ZRO9";1;2;1;1;2;2;2;"18";NA
"SP21_9XK5VIOVR0N9";1;3;4;1;3;1;3;"9";NA
"SP21_5XGZI4S30EIX";1;3;2;1;3;1;3;"2,10";NA
"SP21_4Y30I2D9RMVB";1;2;4;2;2;2;4;"2,9";NA
"SP21_PT4K07VA1IQI";1;2;2;1;3;1;2;"10";NA
"SP21_9BHSXVQ77U8M";1;1;4;2;3;1;4;"2";NA
"SP21_PSCJ8VGCBUJ8";1;1;2;2;2;1;2;"1,18";NA
"SP21_PKDMR3C7OO0Z";1;3;3;1;4;1;3;"9,18";NA
"SP21_G7Z3FO386Z2C";1;1;4;1;1;1;4;"2,11,12";NA
"SP21_HV6B8D2A2QSZ";1;2;3;1;2;1;3;"2";NA
"SP21_AJZMYQ9O2RN6";1;2;2;1;3;1;2;"2,5";3
"SP21_2OT5S7S7Y0XQ";1;2;2;2;2;1;2;"8";NA
"SP21_M0GUY69WLHAQ";1;2;3;1;2;1;3;"9";NA
"SP21_PO5HIJ4UOX6O";1;2;2;2;3;2;1;"2";NA
"SP21_W84WFNZFO3H1";1;1;4;1;1;1;4;"10";NA
"SP21_HECNZ1BSO9CC";1;1;1;1;2;4;1;"15";NA
"SP21_Z25TQ00J6N5N";1;1;3;1;1;1;2;"1,5,11,12";1
"SP21_3S3170C9KYLC";1;2;2;3;4;2;3;"2";NA
"SP21_ZN9X17K82BGZ";2;4;2;2;4;3;2;"2";NA
"SP21_G2VR0CYWSFMS";1;3;2;3;3;2;2;"4,18";NA
"SP21_C6UZW8WR6PWP";1;2;2;2;3;3;2;"1,5";1
"SP21_ML3OOSF0LBEZ";1;1;2;2;2;1;2;"19";NA
"SP21_MD4VRT6YUM5Q";1;1;3;1;2;1;4;"1";NA
"SP21_FY4Y7GVX1G7B";2;3;4;2;3;2;2;"5,9";2
"SP21_CAB5QWEHD37H";1;1;3;1;1;1;4;NA;NA
"SP21_ZPD9I47WKJRJ";2;2;3;1;2;1;3;"18";NA
"SP21_FBI82KQ3HL5O";1;1;2;2;1;3;2;"10,18";NA
"SP21_WNYOTDESWUZF";1;1;4;1;1;1;4;"2";NA
"SP21_SILLXGG57DN0";1;2;3;2;2;2;3;"2";NA
"SP21_L93ZUHQJ2FTT";1;1;4;1;1;1;4;"3";NA
"SP21_ALVFWMMYDGIQ";2;3;2;2;3;1;4;"4,5";2
"SP21_1JSVV3FCKRB1";1;4;2;3;4;4;2;"4,18";NA
"SP21_DN94U0QZ4VK9";1;1;1;2;2;1;1;"15";NA
"SP21_BC2EDMOMMU76";1;1;2;1;1;2;2;"15";NA
"SP21_BXK9BIWM4F7P";1;2;2;2;2;2;2;"2";NA
